tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
9588,Quigley Down Under,Quigley Down Under,en,1990.0,1990-10-17,119.0,Released,"Romance, Action, Adventure, Western, Drama","australian, chase",Simon Wincer,"Tom Selleck, Laura San Giacomo, Alan Rickman, Chris Haywood, Ron Haddrick","American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",There's a price on his head. A girl on his mind. And a twinkle in his eye.,6.5,119,11.360997,,,"Pathe, Metro-Goldwyn-Mayer (MGM)","Australia, United States of America",English,
12819,Alpha and Omega,Alpha and Omega,en,2010.0,2010-09-17,88.0,Released,"Family, Animation","wolf, arranged marriage, forbidden love, road trip, park, park ranger, howling, social status",Ben Gluck,"Hayden Panettiere, Justin Long, Dennis Hopper, Christina Ricci, Danny Glover","Two mismatched wolves embark on a cross-country quest to get back home and restore peace in their pack after being relocated thousands of miles away by well-meaning park rangers. Quick-witted Humphrey (voice of Justin Long) likes to frolic with friends and play video games with squirrels; disciplined Kate (voice of Hayden Panettiere) likes to call the shots and hunt caribou. Normally, an omega wolf like Humphrey would never stand a chance with an alpha wolf like Kate, but when they're both transported halfway across the country they must work together to get back to their natural habitat. And it won't be easy either, because the one thing Humphrey and Kate can agree on is that they don't have anything in common. Perhaps by working together toward a common goal, however, the two contentious traveling companions will finally realize that even lone wolves can use a helping paw every once in a while.",A Pawsome 3D Adventure,5.3,124,12.300789,20000000.0,39300000.0,"Lions Gate Family Entertainment, Relativity Media, Crest Animation Productions","United States of America, India",English,http://alphaandomega3d.com/index.html
9954,The Covenant,The Covenant,en,2006.0,2006-09-08,97.0,Released,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller","magic, male friendship, college, supernatural powers, teenager",Renny Harlin,"Steven Strait, Laura Ramsey, Jessica Lucas, Taylor Kitsch, Chace Crawford",Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,Only the power of Hell can help them.,5.2,288,15.804814,20000000.0,37597471.0,"Screen Gems, Inc.",United States of America,English,
10115,Stick It,Stick It,en,2006.0,2006-04-21,105.0,Released,"Comedy, Drama","gymnastics, trainer, puberty, training, sport, teenager, woman director",Jessica Bendinger,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Maddy Curley, Nikki SooHoo","Haley is a naturally gifted athlete but, with her social behavior, the teen seems intent on squandering her abilities. After a final brush with the law, a judge sentences her to an elite gymnastics academy run by a legendary, hard-nosed coach. Once there, Haley's rebellious attitude wins her both friends and enemies.",The world of competitive gymnastics is about to be turned on its head.,6.3,148,9.750557,,,"Spyglass Entertainment, Touchstone Pictures, Kaltenbach Pictures","Germany, United States of America",English,
25132,Shorts,Shorts,en,2009.0,2009-08-21,89.0,Released,"Comedy, Family",,Robert Rodriguez,"Jimmy Bennett, Kat Dennings, Jolie Vanier, William H. Macy, James Spader","A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",Not So TALL Tales From The Director Of 'Spy Kids',5.1,44,4.100942,40000000.0,28972508.0,Warner Bros. Pictures,"United Arab Emirates, United States of America",English,
577,To Die For,To Die For,en,1995.0,1995-05-20,106.0,Released,"Fantasy, Drama, Comedy, Thriller","adultery, winter, obsession, television, new hampshire, narcissistic personality disorder",Gus Van Sant,"Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck, Illeana Douglas","Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",All she wanted was a little attention.,6.7,175,12.309715,20000000.0,21284514.0,"The Rank Organisation, Columbia Pictures Corporation",United States of America,English,
328387,Nerve,Nerve,en,2016.0,2016-07-27,96.0,Released,"Mystery, Adventure, Crime","based on novel, technology, internet, hacking, teenager, new york city, game, adaptation, dare, cellphone video, based on young adult novel, smartphone, taking a risk",Henry Joost,"Emma Roberts, Dave Franco, Emily Meade, Miles Heizer, Juliette Lewis","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",Are you a watcher or a player?,7.1,2181,62.933899,20000000.0,83707310.0,"Lionsgate, Allison Shearmur Productions, Keep Your Head",United States of America,English,http://www.playnerve.com/
12690,Appaloosa,Appaloosa,en,2008.0,2008-09-12,115.0,Released,"Drama, Western, Crime","small town, rancher",Ed Harris,"Viggo Mortensen, Ed Harris, Renée Zellweger, Jeremy Irons, Timothy Spall",Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,Feelings get you killed.,6.3,299,16.074397,20000000.0,20211394.0,"New Line Cinema, Groundswell Productions, Axon Films",United States of America,"English, Español",
9945,Vampires,Vampires,en,1998.0,1998-04-15,108.0,Released,"Action, Drama, Fantasy, Horror, Thriller","based on novel, new mexico, party, vampire hunter, revenge, priest, church, skull, team, crucifix, cross, relic, vampire slayer, turning into a vampire, drinking blood",John Carpenter,"James Woods, Daniel Baldwin, Sheryl Lee, Thomas Ian Griffith, Maximilian Schell",The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,From the Master of Evil. Comes a New Breed of Terror,5.8,255,17.016284,20000000.0,,"Columbia Pictures, Largo Entertainment, JVC Entertainment Networks",United States of America,"English, Latin",http://www.theofficialjohncarpenter.com/vampires/
539,Psycho,Psycho,en,1960.0,1960-06-16,109.0,Released,"Drama, Horror, Thriller","hotel, clerk, arizona, shower, rain, motel, money, secretary, corpse, murderer, theft, private detective, proto-slasher",Alfred Hitchcock,"Anthony Perkins, Vera Miles, John Gavin, Janet Leigh, Martin Balsam","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",The master of suspense moves his cameras into the icy blackness of the unexplored!,8.2,2320,93.067866,806948.0,32000000.0,"Paramount Pictures, Universal Pictures, Shamley Productions",United States of America,English,
13596,My Best Friend's Girl,My Best Friend's Girl,en,2008.0,2008-09-19,101.0,Released,"Romance, Comedy","date, sex, bar, test, friendship, insult, stripper, blonde, liar, wedding, lap dance, duringcreditsstinger",Howard Deutch,"Dane Cook, Kate Hudson, Alec Baldwin, Jason Biggs, Diora Baird","When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",It's funny what love can make you do...,5.4,220,17.145287,20000000.0,36620508.0,"Lionsgate, New Wave Entertainment, Management 360",United States of America,English,http://www.mybestfriendsgirlmovie.com
226857,Endless Love,Endless Love,en,2014.0,2014-02-12,103.0,Released,"Drama, Romance",teenage romance,Shana Feste,"Alex Pettyfer, Gabriella Wilde, Robert Patrick, Rhys Wakefield, Emma Rigby",A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,Say Goodbye to Innocence,6.7,542,27.256849,20000000.0,34077920.0,"Universal Pictures, Fake Empire, Bluegrass Films",United States of America,English,
13159,Georgia Rule,Georgia Rule,en,2007.0,2007-05-11,113.0,Released,"Comedy, Drama, Romance","grandmother granddaughter relationship, promiscuity, mother daughter relationship, summer, teenager, rural, veterinary clinic, rebellious teenager",Garry Marshall,"Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney, Cary Elwes","Georgia Rule follows a rebellious, uncontrollable teenager who is hauled off by her dysfunctional mother to spend the summer with her grandmother. Her journey will lead all three women to revelations of buried family secrets and an understanding that - regardless what happens - the ties that bind can never be broken.","In this family, attitude doesn't skip a generation.",5.6,130,7.878177,20000000.0,,"Universal Pictures, Morgan Creek Productions",United States of America,"English, Français, Deutsch",
47941,Under the Rainbow,Under the Rainbow,en,1981.0,1981-07-31,98.0,Released,Comedy,,Steve Rash,"Chevy Chase, Carrie Fisher, Eve Arden, Joseph Maher, Robert Donner","In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion.",Who knew so many little people would throw such a huge party?,4.9,7,0.173964,20000000.0,2297493.0,,United States of America,English,
526,Ladyhawke,Ladyhawke,en,1985.0,1985-03-27,121.0,Released,"Adventure, Drama, Fantasy, Romance","moon, monk, swordplay, bishop, cathedral, falcon, twilight, solar eclipse, thief",Richard Donner,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Alfred Molina, John Wood","Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",No force in Heaven will release them. No power on Earth can save them.,6.8,260,14.370111,20000000.0,18432000.0,"Twentieth Century Fox Film Corporation, Warner Bros.",United States of America,English,
22796,Simon Birch,Simon Birch,en,1998.0,1998-09-11,114.0,Released,"Comedy, Drama, Family",illegitimate son,Mark Steven Johnson,"Jim Carrey, Ashley Judd, Ian Michael Smith, Joseph Mazzello, Oliver Platt","Simon Birch tells the story of Joe and Simon's heart-warming journey of friendship. Simon Birch was born with a condition that makes him much smaller than all the other kids in town. Now, due to his condition, Simon thinks God made him this way for a reason and highly believes in God. Together, Joe and Simon go on a journey of trust and friendship to find the answers to many things. Their friendship is put to the test when some unfortunate events happen.",Destiny has big plans for little Simon Birch.,6.5,52,11.090254,20000000.0,18253415.0,"Caravan Pictures, Hollywood Pictures",United States of America,English,
2355,Reign Over Me,Reign Over Me,en,2007.0,2007-03-23,124.0,Released,Drama,"confidence, trauma, leaving one's family, childhood memory, airplane, war on terror, music, loss of daughter, alone, cowardliness, family",Mike Binder,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows",A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,Let in the unexpected.,7.1,334,20.82778,20000000.0,22222308.0,"Columbia Pictures, Happy Madison Productions, Sunlight Productions",United States of America,English,http://www.sonypictures.com/movies/reignoverme/index.html
5915,Into the Wild,Into the Wild,en,2007.0,2007-09-11,148.0,Released,"Adventure, Drama","male nudity, parents kids relationship, camping, cutting the cord, self-discovery, wilderness, biography, based on true story, pubic hair, alaska, journey",Sean Penn,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker","The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",Into the heart. Into the soul.,7.8,3045,43.644978,15000000.0,56255142.0,"Paramount Vantage, River Road Entertainment, Art Linson Productions",United States of America,"Dansk, English",http://www.intothewild.com/
9842,School for Scoundrels,School for Scoundrels,en,2006.0,2006-09-29,100.0,Released,"Comedy, Drama, Romance","date, competition, lovesickness, mentor, traffic policeman",Todd Phillips,"Billy Bob Thornton, Jon Heder, Jacinda Barrett, Sarah Silverman, Michael Clarke Duncan","A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.",Life's A Game. Learn How To Play.,5.6,111,8.244324,20000000.0,17807569.0,Dimension Films,United States of America,English,
61012,Silent Hill: Revelation 3D,Silent Hill: Revelation 3D,en,2012.0,2012-10-10,94.0,Released,"Thriller, Horror, Mystery","female protagonist, another dimension, based on video game, mall, occult ritual, dark carnival, occult torture, aftercreditsstinger, 3d",Michael J. Bassett,"Adelaide Clemens, Kit Harington, Sean Bean, Carrie-Anne Moss, Radha Mitchell","Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",This Halloween prepare for a 3D ride through hell.,5.0,432,23.292761,20000000.0,52302796.0,"Davis-Films, Konami Corporation Ltd.","France, Canada",English,
755,From Dusk Till Dawn,From Dusk Till Dawn,en,1996.0,1996-01-19,108.0,Released,"Horror, Action, Thriller, Crime","dancing, brother brother relationship, sexual obsession, showdown, sheriff, eroticism, nudity, bank robber, vampire, holy water, siege, stripper, priest, explosion, extreme violence",Robert Rodriguez,"George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis, Ernest Liu","Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",One night is all that stands between them and freedom. But it's going to be a hell of a night.,6.9,1603,64.181668,19000000.0,25836616.0,"A Band Apart, Dimension Films, Los Hooligans Productions",United States of America,"English, Español",http://www.miramax.com/movie/from-dusk-till-dawn/
13682,Pooh's Heffalump Movie,Pooh's Heffalump Movie,en,2005.0,2005-02-11,68.0,Released,"Animation, Family",,Frank Nissen,"Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie, Ken Sansom","Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",There's something new in the Hundred Acre Wood.,6.4,88,9.03154,,,Walt Disney Pictures,United States of America,English,
9089,Home for the Holidays,Home for the Holidays,en,1995.0,1995-11-02,103.0,Released,"Comedy, Drama, Romance","baltimore, thanksgiving, family clan, family conflict, generations conflict, woman director",Jodie Foster,"Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Claire Danes","After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",We'll do it every year..until we get it right,6.3,39,4.031585,,17519169.0,"Paramount Pictures, Egg Pictures, PolyGram Filmed Entertainment",United States of America,"English, Español",
9470,Kung Fu Hustle,功夫,cn,2004.0,2004-02-10,99.0,Released,"Action, Comedy, Crime, Fantasy","kung fu, magic, mafia, defense, gangster, policeman, anarchic comedy",Stephen Chow,"Stephen Chow, Yuen Wah, Yuen Qiu, Lam Tze-Chung, Huang Sheng-Yi","Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",So many gangsters...so little time.,7.2,831,13.658985,20000000.0,100914445.0,Columbia Pictures,"China, Hong Kong",广州话 / 廣州話,
18357,The Country Bears,The Country Bears,en,2002.0,2002-07-26,88.0,Released,"Adventure, Comedy, Family","human animal relationship, musical, clowning, bear, social satire, aftercreditsstinger, duringcreditsstinger",Peter Hastings,"Haley Joel Osment, Diedrich Bader, Candy Ford, James Gammon, Brad Garrett","For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",It's A Bear Getting The Family Together!,4.3,20,6.908351,35000000.0,,Walt Disney Pictures,United States of America,English,http://movies.disney.com/the-country-bears
7979,The Kite Runner,The Kite Runner,en,2007.0,2007-10-14,128.0,Released,Drama,"1970s, afghanistan, hang gliding, war in afghanistan, taliban, cowardice, best friend, cowardliness, child",Marc Forster,"Khalid Abdalla, Atossa Leoni, Shaun Toub, Zekeria Ebrahimi, Ahmad Khan Mahmoodzada","After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",There is a way to be good again.,7.3,394,10.446722,20000000.0,73276047.0,"DreamWorks SKG, MacDonald/Parkes Productions, Sidney Kimmel Entertainment","China, United States of America","English, Português, پښتو, Pусский, اردو",http://www.kiterunnermovie.com/
470,21 Grams,21 Grams,en,2003.0,2003-09-06,124.0,Released,"Drama, Crime, Thriller","life and death, transplantation, suicide attempt, desperation, loss of family, ex-detainee, sadness, rage and hate, car crash",Alejandro González Iñárritu,"Sean Penn, Naomi Watts, Benicio del Toro, Danny Huston, Carly Nahon","This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",How much does life weigh?,7.2,918,32.243357,20000000.0,60427839.0,"This Is That Productions, Y Productions, Mediana Productions Filmgesellschaft",United States of America,English,http://www.21-grams.com/index.php
15644,Paparazzi,Paparazzi,en,2004.0,2004-09-03,84.0,Released,"Action, Drama, Thriller",independent film,Paul Abascal,"Cole Hauser, Robin Tunney, Dennis Farina, Daniel Baldwin, Tom Sizemore",A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,One good shot deserves another.,5.8,52,9.149089,20000000.0,16605763.0,"Icon Productions, Twentieth Century Fox Film Corporation, Icon Entertainment International",United States of America,"English, Español",
9582,A Guy Thing,A Guy Thing,en,2003.0,2003-01-17,101.0,Released,"Comedy, Romance","infidelity, bachelor, blackmail, fantasy, truth, party, liar, friends, misunderstanding, wedding, fiancée",Chris Koch,"Jason Lee, Julia Stiles, Selma Blair, James Brolin, Shawn Hatosy","Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",Boy meets girl. Boy meets girl's cousin.,5.3,83,5.596835,20000000.0,17432163.0,"Metro-Goldwyn-Mayer (MGM), David Ladd Films",United States of America,English,
10642,Loser,Loser,en,2000.0,2000-07-21,98.0,Released,"Drama, Comedy, Romance, Family","college, lost and found, older brother younger sister, woman director, young adult, college student",Amy Heckerling,"Jason Biggs, Mena Suvari, Zak Orth, Thomas Sadoski, Jimmi Simpson","On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor.",Dare to be different.,5.0,120,5.214408,,,Columbia Pictures,United States of America,English,
22074,Capitalism: A Love Story,Capitalism: A Love Story,en,2009.0,2009-09-06,120.0,Released,Documentary,"usa, capitalism, capitalist, wall street, criticism and blame, banking, money, economics, corporation",Michael Moore,"Michael Moore, Thora Birch, William Black, Elijah Cummings, Baron Hill","Michael Moore's Capitalism: A Love Story comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world).","Ask not what your C.E.O. can do for you, but what you can do for your C.E.O.",7.0,167,10.50098,20000000.0,17436509.0,"The Weinstein Company, Paramount Vantage",United States of America,"English, Polski",http://www.capitalismalovestory.com/
2428,The Greatest Story Ever Told,The Greatest Story Ever Told,en,1965.0,1965-02-15,199.0,Released,"Drama, History","jesus christ, biography, epic",George Stevens,"Max von Sydow, Michael Anderson Jr., Carroll Baker, Ina Balin, Victor Buono",All-star epic retelling of Christ's life.,,6.5,41,3.011205,20000000.0,15473333.0,George Stevens Productions,United States of America,English,
290751,Secret in Their Eyes,Secret in Their Eyes,en,2015.0,2015-10-14,111.0,Released,"Crime, Drama, Mystery","fbi, missing child",Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris, Lyndon Smith","A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",The truth lies in the most unexpected places.,6.2,336,15.012237,19500000.0,34854990.0,"Ingenious Media, Gran Via Productions, IM Global","Spain, United Kingdom, United States of America",English,http://secretintheireyes.movie/
13805,Disaster Movie,Disaster Movie,en,2008.0,2008-08-29,87.0,Released,"Action, Comedy","natural disaster, violence, mortal danger, duringcreditsstinger",Jason Friedberg,"Matt Lanter, Vanessa Lachey, Nicole Ari Parker, Crista Flanagan, Gary 'G. Thang' Johnson","In DISASTER MOVIE, the filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",Your favorite movies are going to be destroyed.,3.0,240,16.238961,25000000.0,14109284.0,"Grosvenor Park Media Ltd., LionsGate, 3 in the Box",United States of America,English,http://www.disastermovie.net/
4597,Armored,Armored,en,2009.0,2009-12-04,88.0,Released,"Action, Crime, Drama, Thriller","robbery, homeless person, bank, armored car, truck, heist",Nimród Antal,"Columbus Short, Laurence Fishburne, Skeet Ulrich, Amaury Nolasco, Matt Dillon","A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",Who will be the last man standing?,5.5,208,15.21229,20000000.0,22942221.0,"Screen Gems, Stars Road Entertainment, Farah Films & Management",United States of America,"English, Deutsch",
9414,The Man Who Knew Too Little,The Man Who Knew Too Little,en,1997.0,1997-11-14,97.0,Released,"Comedy, Thriller, Crime, Action","london england, bomb, brother brother relationship, helicopter, based on novel, bank, tv show, theatre milieu, mistaken identity, escape, agent",Jon Amiel,"Bill Murray, Peter Gallagher, Joanne Whalley, Alfred Molina, Richard Wilson","An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.","He’s on a mission so secret, even he doesn’t know about it.",6.5,125,6.397042,20000000.0,13801755.0,"Regency Enterprises, Taurus Films, Polar Productions",United States of America,English,
63492,What's Your Number?,What's Your Number?,en,2011.0,2011-09-30,106.0,Released,"Comedy, Romance","based on novel, loser, magazine, womanizer, mission, search, boyfriend, husband, fired, past relationship",Mark Mylod,"Chris Evans, Anna Faris, Martin Freeman, Chris Pratt, Ari Graynor","Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",Ally's looking for the best ex of her life.,6.2,671,19.220789,20000000.0,30426096.0,"Regency Enterprises, Contrafilm, New Regency Pictures",United States of America,English,http://www.whatsyournumbermovie.com/
81796,Lockout,Lockout,en,2012.0,2012-04-12,95.0,Released,"Action, Thriller, Science Fiction","usa president, anti hero, dementia, future, space, convict, interrogation, space station, collision in space, year 2079",Stephen St. Leger,"Guy Pearce, Maggie Grace, Joseph Gilgun, Lennie James, Peter Stormare","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",Take no prisoners.,5.8,715,35.232278,20000000.0,32204030.0,"Canal+, EuropaCorp, Ciné+",France,English,http://www.lockoutfilm.com/
10710,Envy,Envy,en,2004.0,2004-04-30,99.0,Released,Comedy,"jealousy, inventor, neighbor, best friend, milliionaire, dog, envy, golden egg",Barry Levinson,"Ben Stiller, Jack Black, Rachel Weisz, Christopher Walken, Amy Poehler",A man becomes increasingly jealous of his friend's newfound success.,"Success didn’t go to his head, it went to his neighbor.",4.8,139,9.842771,40000000.0,,"Columbia Pictures, Castle Rock Entertainment, NPV Entertainment",United States of America,English,
15092,Crank: High Voltage,Crank: High Voltage,en,2009.0,2009-04-16,96.0,Released,"Action, Thriller, Crime","female nudity, prostitute, horse race, heart, strip club, electric shock, godzilla, sequel, tourette syndrome, gang, shootout, public sex, cigarette smoking, mansion, electrocution",Brian Taylor,"Jason Statham, Amy Smart, Dwight Yoakam, Efren Ramirez, Julanne Chidi Hill",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,"Stay Charged, Stay Alive!",5.9,861,35.542809,20000000.0,34560577.0,"Lakeshore Entertainment, Lionsgate, Radical Media",United States of America,English,http://www.crank2.com/
11382,Bullets Over Broadway,Bullets Over Broadway,en,1994.0,1994-10-14,98.0,Released,"Action, Comedy, Thriller","lover (female), talent, mafia boss, author",Woody Allen,"John Cusack, Dianne Wiest, Jennifer Tilly, Chazz Palminteri, Mary-Louise Parker","Set in 1920's New York City, this movie tells the story of idealistic young playwright David Shayne. Producer Julian Marx finally finds funding for the project from gangster Nick Valenti. The catch is that Nick's girl friend Olive Neal gets the part of a psychiatrist, and Olive is a bimbo who could never pass for a psychiatrist as well as being a dreadful actress. Agreeing to this first compromise is the first step to Broadway's complete seduction of David, who neglects longtime girl friend Ellen. Meanwhile David puts up with Warner Purcell, the leading man who is a compulsive eater, Helen Sinclair, the grand dame who wants her part jazzed up, and Cheech, Olive's interfering hitman / bodyguard. Eventually, the playwright must decide whether art or life is more important.",,7.0,130,7.829295,,,Miramax Films,United States of America,English,
15005,One Night with the King,One Night with the King,en,2006.0,2006-10-13,123.0,Released,Drama,"based on novel, persia, queen, esther",Michael O. Sajbel,"Tiffany Dupont, Peter O'Toole, Luke Goss, John Noble, Omar Sharif","This amazing biblical drama chronicles the brave and historic legend of Hadassah, a Jewish orphan with exceptional beauty who rises to become Queen Esther of Persia and saves Persian Jews from genocide. By revealing her heritage to the king, Esther thwarts the evil prime minister's plan to annihilate all Jews in the Persian Empire. The annual festival of Purim is inspired by her heroism.",Feel The Touch Of Destiny,6.1,12,3.476925,20000000.0,13391174.0,Gener8Xion Entertainment,United States of America,English,http://8x.com/onenight/main.html
8198,The Quiet American,The Quiet American,en,2002.0,2002-11-22,101.0,Released,"Drama, Action, Thriller, Romance","terror, journalist, lover (female), saigon, indochina",Phillip Noyce,"Michael Caine, Brendan Fraser, Đỗ Thị Hải Yến, Tzi Ma, Rade Serbedzija","A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",,6.4,81,5.133744,30000000.0,27674124.0,"Miramax Films, Intermedia Films, Mirage Enterprises",United States of America,"English, Français, Tiếng Việt",
